name,website,description,country,healthcare_type,status,status_code,source,validated_date
Error - Could not access,https://www.biotechnologycompaniesbycountry.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:30
Error - Could not access,https://www.biotechnologycompaniesbycountry.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:31
Error - Could not access,https://www.biotechnologycompaniesbycountry.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:32
Error - Could not access,https://www.biotechnologyinfrance.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:33
Error - Could not access,https://www.biotechnologyinfrance.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:34
Error - Could not access,https://www.biotechnologyinfrance.fr,Error: HTTP <urlopen error [Errno -2] Name or service not known>,France,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:35
Error - Could not access,https://www.biotechnologyinswitzerland.ch,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Switzerland,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:36
Error - Could not access,https://www.biotechnologyinswitzerland.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:37
Error - Could not access,https://www.biotechnologyinswitzerland.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:38
Error - Could not access,https://www.biotechnologyintheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:39
Error - Could not access,https://www.biotechnologyintheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:40
Error - Could not access,https://www.biotechnologyintheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:41
Error - Could not access,https://www.biotechnologyintheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:42
Unknown Company,https://www.biotx.ai,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:21:44
Unknown Company,https://www.brainjo.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:21:45
Error - Could not access,https://www.britishbiotech.co.uk,Error: HTTP <urlopen error [Errno 111] Connection refused>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno 111] Connection refused>,Discovered,2025-07-21 11:21:46
Unknown Company,https://www.britishbiotech.com,No description available,Europe,Biotechnology,Active,200,Discovered,2025-07-21 11:21:48
Error - Could not access,https://www.britishbiotech.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:49
Error - Could not access,https://www.britishbiotech.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:50
Animierte Informationsvideos | Careanimations,https://www.careanimations.de,"Wir erleichtern die Patientenberatung in Apotheken mit einfachen, zugänglichen Videos, Piktogrammen und Nachrichten. So unterstützen Sie Patienten bei der richtigen Anwendung ihrer Arzneimittel.",Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:21:52
Plesk Obsidian 18.0.55,https://www.cigahealthcare.co.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:21:55
Unknown Company,https://www.cigahealthcare.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:21:56
Error - Could not access,https://www.cigahealthcare.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:57
Error - Could not access,https://www.cigahealthcare.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:21:58
Error - Could not access,https://www.circlehealth.co.uk,Error: HTTP HTTP Error 403: Forbidden,United Kingdom,Healthcare Services,Error,HTTP HTTP Error 403: Forbidden,Discovered,2025-07-21 11:22:00
Error - Could not access,https://www.circlehealth.com,Error: HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Discovered,2025-07-21 11:22:07
Error - Could not access,https://www.circlehealth.eu,Error: HTTP <urlopen error [Errno -5] No address associated with hostname>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -5] No address associated with hostname>,Discovered,2025-07-21 11:22:08
Error - Could not access,https://www.circlehealth.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:09
Unknown Company,https://www.climedo.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:22:11
Unknown Company,https://www.cliniserve.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:22:13
Unknown Company,https://www.comuny.de,No description available,Germany,Healthcare Services,Active,200,Discovered,2025-07-21 11:22:14
Error - Could not access,https://www.crookeshealthcare.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:15
Error - Could not access,https://www.crookeshealthcare.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:16
Error - Could not access,https://www.crookeshealthcare.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:18
Error - Could not access,https://www.crookeshealthcare.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:19
Error - Could not access,https://www.cynteract.com/de/rehabilitation,Error: HTTP HTTP Error 404: Not Found,Europe,Healthcare Services,Error,HTTP HTTP Error 404: Not Found,Manual,2025-07-21 11:22:20
Unknown Company,https://www.deepmentation.ai,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:22:23
Error - Could not access,https://www.deltexmedicalgroup.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:24
Error - Could not access,https://www.deltexmedicalgroup.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:25
Error - Could not access,https://www.deltexmedicalgroup.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:26
Error - Could not access,https://www.deltexmedicalgroup.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:27
Unknown Company,https://www.derma2go.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:22:29
Error - Could not access,https://www.diamydmedical.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:30
Error - Could not access,https://www.diamydmedical.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:31
Error - Could not access,https://www.diamydmedical.se,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Sweden,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:32
Unknown Company,https://www.dianovi.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:22:33
Unknown Company,https://www.dpv-analytics.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:22:35
Error - Could not access,https://www.drugsingermany.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:36
Error - Could not access,https://www.drugsingermany.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:37
Error - Could not access,https://www.drugsingermany.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:38
Error - Could not access,https://www.drugsinsweden.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:39
Error - Could not access,https://www.drugsinsweden.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:40
Error - Could not access,https://www.drugsinsweden.se,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Sweden,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:41
Error - Could not access,https://www.drugsinswitzerland.ch,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Switzerland,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:42
Error - Could not access,https://www.drugsinswitzerland.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:43
Error - Could not access,https://www.drugsinswitzerland.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:44
Unknown Company,https://www.ekfdiagnostics.co.uk,No description available,United Kingdom,Healthcare Services,Active,200,Discovered,2025-07-21 11:22:46
Unknown Company,https://www.ekfdiagnostics.com,No description available,Europe,Healthcare Services,Active,200,Discovered,2025-07-21 11:22:47
Error - Could not access,https://www.ekfdiagnostics.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:48
Error - Could not access,https://www.ekfdiagnostics.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:49
Error - Could not access,https://www.eleusispharmaceuticalcompany.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:50
Error - Could not access,https://www.eleusispharmaceuticalcompany.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:51
Error - Could not access,https://www.eleusispharmaceuticalcompany.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:52
Error - Could not access,https://www.eleusispharmaceuticalcompany.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:22:53
Unknown Company,https://www.emmora.de,No description available,Germany,AI/ML Healthcare,Active,200,Manual,2025-07-21 11:22:56
Unknown Company,https://www.empident.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:22:59
Error - Could not access,https://www.ferringpharmaceuticals.ch,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Switzerland,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:00
Error - Could not access,https://www.ferringpharmaceuticals.com,Error: HTTP <urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1029)>,Europe,Biotechnology,Error,HTTP <urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1029)>,Discovered,2025-07-21 11:23:01
Error - Could not access,https://www.ferringpharmaceuticals.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:02
Unknown Company,https://www.fitwhit.de,No description available,Germany,AI/ML Healthcare,Active,200,Manual,2025-07-21 11:23:03
Unknown Company,https://www.floy.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:23:04
Error - Could not access,https://www.fourseasonshealthcare.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:05
Unknown Company,https://www.fourseasonshealthcare.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:23:07
Error - Could not access,https://www.fourseasonshealthcare.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:08
Error - Could not access,https://www.fourseasonshealthcare.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:09
Unknown Company,https://www.freseniusmedicalcare.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:23:10
Unknown Company,https://www.freseniusmedicalcare.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:23:11
Unknown Company,https://www.freseniusmedicalcare.eu,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:23:12
Error - Could not access,https://www.generalhealthcaregroup.co.uk,Error: HTTP <urlopen error timed out>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:23:28
Error - Could not access,https://www.generalhealthcaregroup.com,Error: HTTP HTTP Error 404: Not Found,Europe,Healthcare Services,Error,HTTP HTTP Error 404: Not Found,Discovered,2025-07-21 11:23:29
Error - Could not access,https://www.generalhealthcaregroup.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:30
Error - Could not access,https://www.generalhealthcaregroup.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:31
Error - Could not access,https://www.gentechpharmaceutical.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:32
Error - Could not access,https://www.gentechpharmaceutical.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:33
Error - Could not access,https://www.gentechpharmaceutical.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:34
Error - Could not access,https://www.gentechpharmaceutical.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:35
Unknown Company,https://www.gesund.de/app,No description available,Germany,AI/ML Healthcare,Active,200,Manual,2025-07-21 11:23:39
Unknown Company,https://www.glaice.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:23:41
Unknown Company,https://www.gpcbiotech.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:23:42
Error - Could not access,https://www.gpcbiotech.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:43
Error - Could not access,https://www.gpcbiotech.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:23:44
Unknown Company,https://www.guidecare.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:23:45
Error - Could not access,https://www.gwpharmaceuticals.co.uk,Error: HTTP HTTP Error 404: Not Found,United Kingdom,Biotechnology,Error,HTTP HTTP Error 404: Not Found,Discovered,2025-07-21 11:23:46
Error - Could not access,https://www.gwpharmaceuticals.com,Error: HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Discovered,2025-07-21 11:23:53
Error - Could not access,https://www.gwpharmaceuticals.eu,Error: HTTP <urlopen error timed out>,Europe,Biotechnology,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:24:09
Error - Could not access,https://www.gwpharmaceuticals.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:10
Error - Could not access,https://www.healthcarecompaniesbycountry.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:11
Error - Could not access,https://www.healthcarecompaniesbycountry.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:12
Error - Could not access,https://www.healthcarecompaniesbycountry.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:13
Error - Could not access,https://www.healthcarecompaniesofengland.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:14
Error - Could not access,https://www.healthcarecompaniesofengland.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:15
Error - Could not access,https://www.healthcarecompaniesofengland.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:16
Error - Could not access,https://www.healthcarecompaniesofengland.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:17
Error - Could not access,https://www.healthcarecompaniesoffrance.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:18
Error - Could not access,https://www.healthcarecompaniesoffrance.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:19
Error - Could not access,https://www.healthcarecompaniesoffrance.fr,Error: HTTP <urlopen error [Errno -2] Name or service not known>,France,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:20
Error - Could not access,https://www.healthcarecompaniesofgermany.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:21
Error - Could not access,https://www.healthcarecompaniesofgermany.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:22
Error - Could not access,https://www.healthcarecompaniesofgermany.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:23
Error - Could not access,https://www.healthcarecompaniesofscotland.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:24
Error - Could not access,https://www.healthcarecompaniesofscotland.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:25
Error - Could not access,https://www.healthcarecompaniesofscotland.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:26
Error - Could not access,https://www.healthcarecompaniesofscotland.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:27
Error - Could not access,https://www.healthcarecompaniesofsweden.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:28
Error - Could not access,https://www.healthcarecompaniesofsweden.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:29
Error - Could not access,https://www.healthcarecompaniesofsweden.se,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Sweden,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:30
Error - Could not access,https://www.healthcarecompaniesofswitzerland.ch,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Switzerland,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:31
Error - Could not access,https://www.healthcarecompaniesofswitzerland.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:32
Error - Could not access,https://www.healthcarecompaniesofswitzerland.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:33
Error - Could not access,https://www.healthcarecompaniesofthenetherlands.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:34
Error - Could not access,https://www.healthcarecompaniesofthenetherlands.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:35
Error - Could not access,https://www.healthcarecompaniesofthenetherlands.nl,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Netherlands,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:36
Error - Could not access,https://www.healthcarecompaniesoftheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:37
Error - Could not access,https://www.healthcarecompaniesoftheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:39
Error - Could not access,https://www.healthcarecompaniesoftheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:40
Error - Could not access,https://www.healthcarecompaniesoftheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:41
Error - Could not access,https://www.healthclubsintheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:42
Error - Could not access,https://www.healthclubsintheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:43
Error - Could not access,https://www.healthclubsintheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:44
Error - Could not access,https://www.healthclubsintheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:45
Unknown Company,https://www.healthera.co.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:24:46
Error - Could not access,https://www.healthera.com,Error: HTTP HTTP Error 404: Not Found,Europe,Healthcare Services,Error,HTTP HTTP Error 404: Not Found,Discovered,2025-07-21 11:24:47
Hosted By One.com | Webhosting made simple,https://www.healthera.eu,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:24:49
Unknown Company,https://www.healthera.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:24:54
Unknown Company,https://www.healthmeapp.de/de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:24:56
Error - Could not access,https://www.healthnavigator.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:24:57
